Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,35,symmetric,0.31,0.4628052325028861
100% Corpus,35,symmetric,0.61,0.4839467694112416
100% Corpus,35,symmetric,0.9099999999999999,0.4606656080729274
100% Corpus,35,symmetric,symmetric,0.4196198963918828
100% Corpus,35,asymmetric,0.01,0.4066307830062055
100% Corpus,35,asymmetric,0.31,0.4458778549132878
100% Corpus,35,asymmetric,0.61,0.4327927176044471
100% Corpus,35,asymmetric,0.9099999999999999,0.4810142566621224
100% Corpus,35,asymmetric,symmetric,0.4075100727290262
100% Corpus,36,0.01,0.01,0.369772114891409
100% Corpus,36,0.01,0.31,0.4169979995834434
100% Corpus,36,0.01,0.61,0.4745825104761667
100% Corpus,36,0.01,0.9099999999999999,0.4601610657869661
100% Corpus,36,0.01,symmetric,0.3786700486389041
100% Corpus,36,0.31,0.01,0.385824755085464
100% Corpus,36,0.31,0.31,0.4090358688431266
100% Corpus,36,0.31,0.61,0.4277575176445348
100% Corpus,36,0.31,0.9099999999999999,0.4382960328250937
100% Corpus,36,0.31,symmetric,0.3792214807522148
100% Corpus,36,0.61,0.01,0.3799029975043084
100% Corpus,36,0.61,0.31,0.4297329664999647
100% Corpus,36,0.61,0.61,0.3877789365897598
100% Corpus,36,0.61,0.9099999999999999,0.3712331972010874
100% Corpus,36,0.61,symmetric,0.3750317032183631
100% Corpus,36,0.9099999999999999,0.01,0.3725779924856892
100% Corpus,36,0.9099999999999999,0.31,0.3810151369984672
100% Corpus,36,0.9099999999999999,0.61,0.3782296056165841
100% Corpus,36,0.9099999999999999,0.9099999999999999,0.3583475399334456
100% Corpus,36,0.9099999999999999,symmetric,0.372885615139631
100% Corpus,36,symmetric,0.01,0.3831361217738641
100% Corpus,36,symmetric,0.31,0.4312633884134222
100% Corpus,36,symmetric,0.61,0.489868505421361
100% Corpus,36,symmetric,0.9099999999999999,0.4743187386400324
100% Corpus,36,symmetric,symmetric,0.379597053391521
100% Corpus,36,asymmetric,0.01,0.3833291982155064
100% Corpus,36,asymmetric,0.31,0.4500177555257063
100% Corpus,36,asymmetric,0.61,0.4543053287101362
100% Corpus,36,asymmetric,0.9099999999999999,0.4382770052159185
100% Corpus,36,asymmetric,symmetric,0.3741036386476444
100% Corpus,37,0.01,0.01,0.3704077840430633
100% Corpus,37,0.01,0.31,0.4295569345321203
100% Corpus,37,0.01,0.61,0.424637616412693
100% Corpus,37,0.01,0.9099999999999999,0.4164668524293607
100% Corpus,37,0.01,symmetric,0.3736772987200114
100% Corpus,37,0.31,0.01,0.3786371516166075
100% Corpus,37,0.31,0.31,0.4168703916090474
100% Corpus,37,0.31,0.61,0.4142797377449301
100% Corpus,37,0.31,0.9099999999999999,0.4200989582709015
100% Corpus,37,0.31,symmetric,0.3875391953512667
100% Corpus,37,0.61,0.01,0.3703941962728908
100% Corpus,37,0.61,0.31,0.4055251070934632
100% Corpus,37,0.61,0.61,0.3937420561917694
100% Corpus,37,0.61,0.9099999999999999,0.356032886983912
100% Corpus,37,0.61,symmetric,0.3751363504536151
100% Corpus,37,0.9099999999999999,0.01,0.3732549500994452
100% Corpus,37,0.9099999999999999,0.31,0.3838399477222721
100% Corpus,37,0.9099999999999999,0.61,0.3802351834044116
100% Corpus,37,0.9099999999999999,0.9099999999999999,0.348431060858849
100% Corpus,37,0.9099999999999999,symmetric,0.3795422144615398
100% Corpus,37,symmetric,0.01,0.3875230021088701
100% Corpus,37,symmetric,0.31,0.4090090112706999
100% Corpus,37,symmetric,0.61,0.4220840090724097
100% Corpus,37,symmetric,0.9099999999999999,0.4206657785996434
100% Corpus,37,symmetric,symmetric,0.3878480508470616
100% Corpus,37,asymmetric,0.01,0.3794605457995642
100% Corpus,37,asymmetric,0.31,0.4431598995759592
100% Corpus,37,asymmetric,0.61,0.4501477115604326
100% Corpus,37,asymmetric,0.9099999999999999,0.4729883431168302
100% Corpus,37,asymmetric,symmetric,0.3848716151358309
100% Corpus,38,0.01,0.01,0.3789385293283694
100% Corpus,38,0.01,0.31,0.4291153090365787
100% Corpus,38,0.01,0.61,0.4618697577542414
100% Corpus,38,0.01,0.9099999999999999,0.4669213992588598
100% Corpus,38,0.01,symmetric,0.3834206932643768
100% Corpus,38,0.31,0.01,0.3900750649556945
100% Corpus,38,0.31,0.31,0.4237125820806142
100% Corpus,38,0.31,0.61,0.4560065442786918
100% Corpus,38,0.31,0.9099999999999999,0.4780373680921903
100% Corpus,38,0.31,symmetric,0.4051719026507324
100% Corpus,38,0.61,0.01,0.3621766823605274
100% Corpus,38,0.61,0.31,0.4053349075790955
100% Corpus,38,0.61,0.61,0.3875390294375905
100% Corpus,38,0.61,0.9099999999999999,0.3578340317979845
100% Corpus,38,0.61,symmetric,0.3682921921713953
100% Corpus,38,0.9099999999999999,0.01,0.3868254548497947
100% Corpus,38,0.9099999999999999,0.31,0.3773075086035787
100% Corpus,38,0.9099999999999999,0.61,0.382246213157964
100% Corpus,38,0.9099999999999999,0.9099999999999999,0.3365177134023563
100% Corpus,38,0.9099999999999999,symmetric,0.3828158678020117
100% Corpus,38,symmetric,0.01,0.3738834711193805
100% Corpus,38,symmetric,0.31,0.4306929019642534
100% Corpus,38,symmetric,0.61,0.4494784255228413
100% Corpus,38,symmetric,0.9099999999999999,0.4627081853763214
100% Corpus,38,symmetric,symmetric,0.383400403601911
100% Corpus,38,asymmetric,0.01,0.3762404569772834
100% Corpus,38,asymmetric,0.31,0.4508943393286695
100% Corpus,38,asymmetric,0.61,0.4351939145668637
100% Corpus,38,asymmetric,0.9099999999999999,0.4646189697643939
100% Corpus,38,asymmetric,symmetric,0.3958416372357635
100% Corpus,39,0.01,0.01,0.3881303911765034
100% Corpus,39,0.01,0.31,0.4391841299920671
100% Corpus,39,0.01,0.61,0.4535989082163633
100% Corpus,39,0.01,0.9099999999999999,0.4559414457240822
100% Corpus,39,0.01,symmetric,0.3944638381930928
100% Corpus,39,0.31,0.01,0.3893655626498487
100% Corpus,39,0.31,0.31,0.4162013207784711
100% Corpus,39,0.31,0.61,0.4546319568045467
100% Corpus,39,0.31,0.9099999999999999,0.4124342914426447
100% Corpus,39,0.31,symmetric,0.3801640812844399
100% Corpus,39,0.61,0.01,0.3866372344279721
100% Corpus,39,0.61,0.31,0.4000078965719821
100% Corpus,39,0.61,0.61,0.382401538769523
100% Corpus,39,0.61,0.9099999999999999,0.3664025705596769
100% Corpus,39,0.61,symmetric,0.3827210015606632
100% Corpus,39,0.9099999999999999,0.01,0.3849990788005832
100% Corpus,39,0.9099999999999999,0.31,0.3732655488402508
100% Corpus,39,0.9099999999999999,0.61,0.3746586252606023
100% Corpus,39,0.9099999999999999,0.9099999999999999,0.3306722633863924
100% Corpus,39,0.9099999999999999,symmetric,0.3852624541972316
100% Corpus,39,symmetric,0.01,0.3854693364525743
100% Corpus,39,symmetric,0.31,0.4291146227376383
100% Corpus,39,symmetric,0.61,0.4590609255229915
100% Corpus,39,symmetric,0.9099999999999999,0.4572736121142763
100% Corpus,39,symmetric,symmetric,0.3841719199477554
100% Corpus,39,asymmetric,0.01,0.3984343272341378
100% Corpus,39,asymmetric,0.31,0.4603682865416472
100% Corpus,39,asymmetric,0.61,0.481383313807297
100% Corpus,39,asymmetric,0.9099999999999999,0.4329738569720692
100% Corpus,39,asymmetric,symmetric,0.3943848289924671
100% Corpus,40,0.01,0.01,0.3740836458475031
100% Corpus,40,0.01,0.31,0.4253145898703764
100% Corpus,40,0.01,0.61,0.4049072699717772
100% Corpus,40,0.01,0.9099999999999999,0.4024536423248473
100% Corpus,40,0.01,symmetric,0.3774210145900206
100% Corpus,40,0.31,0.01,0.385660246151838
100% Corpus,40,0.31,0.31,0.4238690343105076
100% Corpus,40,0.31,0.61,0.4276654922477594
100% Corpus,40,0.31,0.9099999999999999,0.4024667278851566
100% Corpus,40,0.31,symmetric,0.3899009289257777
100% Corpus,40,0.61,0.01,0.3640727003799743
100% Corpus,40,0.61,0.31,0.379831225053349
100% Corpus,40,0.61,0.61,0.4075819889763659
100% Corpus,40,0.61,0.9099999999999999,0.3471564721927812
100% Corpus,40,0.61,symmetric,0.3663152546943534
100% Corpus,40,0.9099999999999999,0.01,0.3709832579558944
100% Corpus,40,0.9099999999999999,0.31,0.387049023854761
100% Corpus,40,0.9099999999999999,0.61,0.3906436586024316
100% Corpus,40,0.9099999999999999,0.9099999999999999,0.3339956090313104
100% Corpus,40,0.9099999999999999,symmetric,0.3749716973953353
100% Corpus,40,symmetric,0.01,0.3805002480982871
100% Corpus,40,symmetric,0.31,0.4225054256501167
100% Corpus,40,symmetric,0.61,0.4023555519314292
100% Corpus,40,symmetric,0.9099999999999999,0.3996751225729051
100% Corpus,40,symmetric,symmetric,0.3783688077053628
100% Corpus,40,asymmetric,0.01,0.3907709079713065
100% Corpus,40,asymmetric,0.31,0.3905268021585492
100% Corpus,40,asymmetric,0.61,0.4166086955613062
100% Corpus,40,asymmetric,0.9099999999999999,0.4243775576631395
100% Corpus,40,asymmetric,symmetric,0.379595389345169
100% Corpus,41,0.01,0.01,0.3751575679483819
100% Corpus,41,0.01,0.31,0.4678524916518148
100% Corpus,41,0.01,0.61,0.4976765352599941
100% Corpus,41,0.01,0.9099999999999999,0.4426083890416101
100% Corpus,41,0.01,symmetric,0.3821802805726818
100% Corpus,41,0.31,0.01,0.3969775817483673
100% Corpus,41,0.31,0.31,0.4601040750104948
100% Corpus,41,0.31,0.61,0.4775474806331778
100% Corpus,41,0.31,0.9099999999999999,0.4350816382330831
100% Corpus,41,0.31,symmetric,0.3861487973863426
100% Corpus,41,0.61,0.01,0.3789703375406988
100% Corpus,41,0.61,0.31,0.3923186416877915
100% Corpus,41,0.61,0.61,0.3994106273602811
100% Corpus,41,0.61,0.9099999999999999,0.3499997309031527
100% Corpus,41,0.61,symmetric,0.385939955845863
100% Corpus,41,0.9099999999999999,0.01,0.3861523750384977
100% Corpus,41,0.9099999999999999,0.31,0.3949471832222336
100% Corpus,41,0.9099999999999999,0.61,0.3971054144675561
100% Corpus,41,0.9099999999999999,0.9099999999999999,0.3310580861117894
100% Corpus,41,0.9099999999999999,symmetric,0.3887504258910417
100% Corpus,41,symmetric,0.01,0.3735931326926321
100% Corpus,41,symmetric,0.31,0.5037279052393131
100% Corpus,41,symmetric,0.61,0.490772174664702
100% Corpus,41,symmetric,0.9099999999999999,0.4553394702656898
100% Corpus,41,symmetric,symmetric,0.3789737971060304
100% Corpus,41,asymmetric,0.01,0.3686653626609594
100% Corpus,41,asymmetric,0.31,0.4860867336236925
100% Corpus,41,asymmetric,0.61,0.4586831218683949
100% Corpus,41,asymmetric,0.9099999999999999,0.4360301959862657
100% Corpus,41,asymmetric,symmetric,0.3750404249436411
100% Corpus,42,0.01,0.01,0.3794272700341102
100% Corpus,42,0.01,0.31,0.4560982281978783
100% Corpus,42,0.01,0.61,0.489955212169109
100% Corpus,42,0.01,0.9099999999999999,0.4662531884903023
100% Corpus,42,0.01,symmetric,0.378654684957753
100% Corpus,42,0.31,0.01,0.3819322865125065
100% Corpus,42,0.31,0.31,0.4346883931447522
100% Corpus,42,0.31,0.61,0.4574146440986811
100% Corpus,42,0.31,0.9099999999999999,0.4502418990998253
100% Corpus,42,0.31,symmetric,0.3711641782377403
100% Corpus,42,0.61,0.01,0.3863577614766281
100% Corpus,42,0.61,0.31,0.3945251990873185
100% Corpus,42,0.61,0.61,0.3935903983904374
100% Corpus,42,0.61,0.9099999999999999,0.3639181019324278
100% Corpus,42,0.61,symmetric,0.3877024643079
100% Corpus,42,0.9099999999999999,0.01,0.3849228680206185
100% Corpus,42,0.9099999999999999,0.31,0.4003649366486777
100% Corpus,42,0.9099999999999999,0.61,0.357865167487516
100% Corpus,42,0.9099999999999999,0.9099999999999999,0.3396714152924445
100% Corpus,42,0.9099999999999999,symmetric,0.3852886527697476
100% Corpus,42,symmetric,0.01,0.3778374665275309
100% Corpus,42,symmetric,0.31,0.4719536829687966
100% Corpus,42,symmetric,0.61,0.4997636577078756
100% Corpus,42,symmetric,0.9099999999999999,0.4550840994323376
100% Corpus,42,symmetric,symmetric,0.375891823693845
100% Corpus,42,asymmetric,0.01,0.3795462671002204
100% Corpus,42,asymmetric,0.31,0.4652877856441619
100% Corpus,42,asymmetric,0.61,0.4482678037411761
100% Corpus,42,asymmetric,0.9099999999999999,0.473646968064416
100% Corpus,42,asymmetric,symmetric,0.3838287104188694
100% Corpus,43,0.01,0.01,0.3854592448681256
100% Corpus,43,0.01,0.31,0.439938067913596
100% Corpus,43,0.01,0.61,0.4679585801525468
100% Corpus,43,0.01,0.9099999999999999,0.4429264396595976
100% Corpus,43,0.01,symmetric,0.3977692763151381
100% Corpus,43,0.31,0.01,0.4010343019861956
100% Corpus,43,0.31,0.31,0.4435938917489825
100% Corpus,43,0.31,0.61,0.4738056481025179
100% Corpus,43,0.31,0.9099999999999999,0.4592951322742111
100% Corpus,43,0.31,symmetric,0.3977540760562602
100% Corpus,43,0.61,0.01,0.374034976939624
100% Corpus,43,0.61,0.31,0.4247479772207992
100% Corpus,43,0.61,0.61,0.3926491990308361
100% Corpus,43,0.61,0.9099999999999999,0.3413371675956638
100% Corpus,43,0.61,symmetric,0.3817253386318873
100% Corpus,43,0.9099999999999999,0.01,0.3790983468713363
100% Corpus,43,0.9099999999999999,0.31,0.3862989203228001
100% Corpus,43,0.9099999999999999,0.61,0.3737014933004364
100% Corpus,43,0.9099999999999999,0.9099999999999999,0.3380712961692759
100% Corpus,43,0.9099999999999999,symmetric,0.3788201428833669
100% Corpus,43,symmetric,0.01,0.3873201705561993
100% Corpus,43,symmetric,0.31,0.4572008729563782
100% Corpus,43,symmetric,0.61,0.4548777269599966
100% Corpus,43,symmetric,0.9099999999999999,0.4402697209007097
100% Corpus,43,symmetric,symmetric,0.3888806322025319
100% Corpus,43,asymmetric,0.01,0.4012561875427062
100% Corpus,43,asymmetric,0.31,0.4281842909047246
100% Corpus,43,asymmetric,0.61,0.503699802032221
100% Corpus,43,asymmetric,0.9099999999999999,0.4283531152456724
100% Corpus,43,asymmetric,symmetric,0.3974956703614098
100% Corpus,44,0.01,0.01,0.3847458112122646
100% Corpus,44,0.01,0.31,0.4028254471610992
100% Corpus,44,0.01,0.61,0.4411528654813633
100% Corpus,44,0.01,0.9099999999999999,0.4444757083071945
100% Corpus,44,0.01,symmetric,0.3832861874010012
100% Corpus,44,0.31,0.01,0.3912127007620583
100% Corpus,44,0.31,0.31,0.4214003893487686
100% Corpus,44,0.31,0.61,0.468728857157779
100% Corpus,44,0.31,0.9099999999999999,0.4471151978882082
100% Corpus,44,0.31,symmetric,0.3851841573722571
100% Corpus,44,0.61,0.01,0.3843585844992362
100% Corpus,44,0.61,0.31,0.4238361933525891
100% Corpus,44,0.61,0.61,0.393621274109957
100% Corpus,44,0.61,0.9099999999999999,0.3337221627558813
100% Corpus,44,0.61,symmetric,0.3793675544760087
100% Corpus,44,0.9099999999999999,0.01,0.381521509703794
100% Corpus,44,0.9099999999999999,0.31,0.3853608552963955
100% Corpus,44,0.9099999999999999,0.61,0.3588828083641158
100% Corpus,44,0.9099999999999999,0.9099999999999999,0.3321310899971834
100% Corpus,44,0.9099999999999999,symmetric,0.3845263889664093
100% Corpus,44,symmetric,0.01,0.3821499690992457
100% Corpus,44,symmetric,0.31,0.3860765779025738
100% Corpus,44,symmetric,0.61,0.4430071770172412
100% Corpus,44,symmetric,0.9099999999999999,0.4264286291424078
100% Corpus,44,symmetric,symmetric,0.3977346275014621
100% Corpus,44,asymmetric,0.01,0.3817521377883238
100% Corpus,44,asymmetric,0.31,0.4325809572396553
100% Corpus,44,asymmetric,0.61,0.4841139995507051
100% Corpus,44,asymmetric,0.9099999999999999,0.4130682060979777
100% Corpus,44,asymmetric,symmetric,0.3885271004209878
100% Corpus,45,0.01,0.01,0.3865616304623124
100% Corpus,45,0.01,0.31,0.4180131621522437
100% Corpus,45,0.01,0.61,0.4268956664918323
100% Corpus,45,0.01,0.9099999999999999,0.4394651842787986
100% Corpus,45,0.01,symmetric,0.3844731631642357
100% Corpus,45,0.31,0.01,0.4023356043005616
100% Corpus,45,0.31,0.31,0.4512651409377237
100% Corpus,45,0.31,0.61,0.4199767460301
100% Corpus,45,0.31,0.9099999999999999,0.4503354851771563
100% Corpus,45,0.31,symmetric,0.3901941527858552
100% Corpus,45,0.61,0.01,0.3794027898791122
100% Corpus,45,0.61,0.31,0.4049709320364102
100% Corpus,45,0.61,0.61,0.3772723894486098
100% Corpus,45,0.61,0.9099999999999999,0.3345396901254563
100% Corpus,45,0.61,symmetric,0.3802341127296552
100% Corpus,45,0.9099999999999999,0.01,0.3788466796379288
100% Corpus,45,0.9099999999999999,0.31,0.3725076618152803
100% Corpus,45,0.9099999999999999,0.61,0.3818851743306526
100% Corpus,45,0.9099999999999999,0.9099999999999999,0.3534332565278291
100% Corpus,45,0.9099999999999999,symmetric,0.3794309436643388
100% Corpus,45,symmetric,0.01,0.3862507391242328
100% Corpus,45,symmetric,0.31,0.4250185904314968
100% Corpus,45,symmetric,0.61,0.4213546323393091
100% Corpus,45,symmetric,0.9099999999999999,0.4416167412104804
100% Corpus,45,symmetric,symmetric,0.3735686610227152
100% Corpus,45,asymmetric,0.01,0.381824800240395
100% Corpus,45,asymmetric,0.31,0.4321988982475834
100% Corpus,45,asymmetric,0.61,0.4652394766189612
100% Corpus,45,asymmetric,0.9099999999999999,0.4487639508942089
100% Corpus,45,asymmetric,symmetric,0.3907011631200774
100% Corpus,46,0.01,0.01,0.3743704444484254
100% Corpus,46,0.01,0.31,0.4356654356880768
100% Corpus,46,0.01,0.61,0.4657768120661348
100% Corpus,46,0.01,0.9099999999999999,0.4815653161335841
100% Corpus,46,0.01,symmetric,0.3814850084300331
100% Corpus,46,0.31,0.01,0.3966113487530127
100% Corpus,46,0.31,0.31,0.4496129343941564
100% Corpus,46,0.31,0.61,0.4960335402435102
100% Corpus,46,0.31,0.9099999999999999,0.4343203150700185
100% Corpus,46,0.31,symmetric,0.399029213321603
100% Corpus,46,0.61,0.01,0.3808765659928563
100% Corpus,46,0.61,0.31,0.4298059533974293
100% Corpus,46,0.61,0.61,0.3648215613077029
100% Corpus,46,0.61,0.9099999999999999,0.3365698356606553
100% Corpus,46,0.61,symmetric,0.3971990076351583
100% Corpus,46,0.9099999999999999,0.01,0.3840979759942122
100% Corpus,46,0.9099999999999999,0.31,0.3647511067449373
100% Corpus,46,0.9099999999999999,0.61,0.3785369776129449
100% Corpus,46,0.9099999999999999,0.9099999999999999,0.3441981387014386
100% Corpus,46,0.9099999999999999,symmetric,0.3763088623985013
100% Corpus,46,symmetric,0.01,0.381134336138435
100% Corpus,46,symmetric,0.31,0.4301490623280543
100% Corpus,46,symmetric,0.61,0.4663173038235402
100% Corpus,46,symmetric,0.9099999999999999,0.4743378413840165
100% Corpus,46,symmetric,symmetric,0.3741308754071178
100% Corpus,46,asymmetric,0.01,0.4007205021533365
100% Corpus,46,asymmetric,0.31,0.4490573763765804
100% Corpus,46,asymmetric,0.61,0.4748066617623618
100% Corpus,46,asymmetric,0.9099999999999999,0.4758503289590116
100% Corpus,46,asymmetric,symmetric,0.4063365825584942
100% Corpus,47,0.01,0.01,0.3938110638823796
100% Corpus,47,0.01,0.31,0.4227130293619284
100% Corpus,47,0.01,0.61,0.4405069623919327
100% Corpus,47,0.01,0.9099999999999999,0.4298688473919891
100% Corpus,47,0.01,symmetric,0.3801133015883133
100% Corpus,47,0.31,0.01,0.3910133809031548
100% Corpus,47,0.31,0.31,0.4494335458794089
100% Corpus,47,0.31,0.61,0.4347914747745562
100% Corpus,47,0.31,0.9099999999999999,0.4441746041297387
100% Corpus,47,0.31,symmetric,0.3821395094297314
100% Corpus,47,0.61,0.01,0.3699260850314063
100% Corpus,47,0.61,0.31,0.4086132632935056
100% Corpus,47,0.61,0.61,0.3867354104969976
100% Corpus,47,0.61,0.9099999999999999,0.3316374228260988
100% Corpus,47,0.61,symmetric,0.3659957042568006
100% Corpus,47,0.9099999999999999,0.01,0.3873856017618675
100% Corpus,47,0.9099999999999999,0.31,0.3593768156066004
100% Corpus,47,0.9099999999999999,0.61,0.3850557679966521
100% Corpus,47,0.9099999999999999,0.9099999999999999,0.3448557228225182
100% Corpus,47,0.9099999999999999,symmetric,0.3838761441075161
100% Corpus,47,symmetric,0.01,0.3902472419939102
100% Corpus,47,symmetric,0.31,0.4183104136898529
100% Corpus,47,symmetric,0.61,0.4622600476076937
100% Corpus,47,symmetric,0.9099999999999999,0.4330608410207134
100% Corpus,47,symmetric,symmetric,0.3868966389201961
100% Corpus,47,asymmetric,0.01,0.3925217573125706
100% Corpus,47,asymmetric,0.31,0.4060792367315399
100% Corpus,47,asymmetric,0.61,0.4362604658878717
100% Corpus,47,asymmetric,0.9099999999999999,0.4300403525526533
100% Corpus,47,asymmetric,symmetric,0.391327603002928
100% Corpus,48,0.01,0.01,0.3959241729673016
100% Corpus,48,0.01,0.31,0.4073315141797902
100% Corpus,48,0.01,0.61,0.439254684382181
100% Corpus,48,0.01,0.9099999999999999,0.4311319403954853
100% Corpus,48,0.01,symmetric,0.3852768242270537
100% Corpus,48,0.31,0.01,0.3818033934126668
100% Corpus,48,0.31,0.31,0.4144204532911355
100% Corpus,48,0.31,0.61,0.417886537805387
100% Corpus,48,0.31,0.9099999999999999,0.4147631266945562
100% Corpus,48,0.31,symmetric,0.3872439820838877
100% Corpus,48,0.61,0.01,0.3878461650301539
100% Corpus,48,0.61,0.31,0.4024605422800025
100% Corpus,48,0.61,0.61,0.3464090145395168
100% Corpus,48,0.61,0.9099999999999999,0.3249999712995483
100% Corpus,48,0.61,symmetric,0.3938618170281706
100% Corpus,48,0.9099999999999999,0.01,0.3856905246858668
100% Corpus,48,0.9099999999999999,0.31,0.3649679999258666
100% Corpus,48,0.9099999999999999,0.61,0.3689062104575691
100% Corpus,48,0.9099999999999999,0.9099999999999999,0.3571062609915734
100% Corpus,48,0.9099999999999999,symmetric,0.3794096018286266
100% Corpus,48,symmetric,0.01,0.4004427395287562
100% Corpus,48,symmetric,0.31,0.4130948381945222
100% Corpus,48,symmetric,0.61,0.4302075283544075
100% Corpus,48,symmetric,0.9099999999999999,0.4334628993339149
100% Corpus,48,symmetric,symmetric,0.383885228011996
100% Corpus,48,asymmetric,0.01,0.4075831319655598
100% Corpus,48,asymmetric,0.31,0.4503430387505305
100% Corpus,48,asymmetric,0.61,0.4113844923056944
100% Corpus,48,asymmetric,0.9099999999999999,0.4291502110242981
100% Corpus,48,asymmetric,symmetric,0.401451028745149
100% Corpus,49,0.01,0.01,0.3856195087166639
100% Corpus,49,0.01,0.31,0.3937461762895428
100% Corpus,49,0.01,0.61,0.4664243730229399
100% Corpus,49,0.01,0.9099999999999999,0.468101485006723
100% Corpus,49,0.01,symmetric,0.393465277458525
100% Corpus,49,0.31,0.01,0.3802617123909508
100% Corpus,49,0.31,0.31,0.4071233292986939
100% Corpus,49,0.31,0.61,0.4458454939386131
100% Corpus,49,0.31,0.9099999999999999,0.4142118863122469
100% Corpus,49,0.31,symmetric,0.3890877471925345
100% Corpus,49,0.61,0.01,0.3797904851124575
100% Corpus,49,0.61,0.31,0.3967203744991224
100% Corpus,49,0.61,0.61,0.3565458949605161
100% Corpus,49,0.61,0.9099999999999999,0.3302377986573047
100% Corpus,49,0.61,symmetric,0.378093893876166
100% Corpus,49,0.9099999999999999,0.01,0.387036350632561
100% Corpus,49,0.9099999999999999,0.31,0.3598420856755221
100% Corpus,49,0.9099999999999999,0.61,0.3667824220523767
100% Corpus,49,0.9099999999999999,0.9099999999999999,0.4025961617559547
100% Corpus,49,0.9099999999999999,symmetric,0.3880222387025514
100% Corpus,49,symmetric,0.01,0.3863988091265258
100% Corpus,49,symmetric,0.31,0.4063280149363322
100% Corpus,49,symmetric,0.61,0.4834614934502608
100% Corpus,49,symmetric,0.9099999999999999,0.4554587599913015
100% Corpus,49,symmetric,symmetric,0.3887940968663837
100% Corpus,49,asymmetric,0.01,0.3894336194236424
100% Corpus,49,asymmetric,0.31,0.4033417555589844
100% Corpus,49,asymmetric,0.61,0.4433193266803778
100% Corpus,49,asymmetric,0.9099999999999999,0.4414227843682692
100% Corpus,49,asymmetric,symmetric,0.3896070540503137
